,_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latidude,Longitude
594,670adfd11d6415c0d0a943d5,Jogo de copos,utilidades domesticas,35.65,0.0,2022-06-03,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
595,670adfd11d6415c0d0a943d6,Violão,instrumentos musicais,369.99,17.2852934871,2022-06-03,Camila Ribeiro,SC,1,cartao_credito,2,-27.45,-50.95
596,670adfd11d6415c0d0a943d7,Blocos de montar,brinquedos,54.14,0.0,2022-06-03,Bruno Rodrigues,SC,5,cartao_credito,8,-27.45,-50.95
597,670adfd11d6415c0d0a943d8,Bola de vôlei,esporte e lazer,52.06,0.0,2022-06-03,Isabella Pereira,SP,4,cartao_credito,2,-22.19,-48.79
598,670adfd11d6415c0d0a943d9,Mesa de centro,moveis,168.3,9.2445945944,2022-06-03,Camila Ribeiro,RS,5,cupom,1,-30.17,-53.5
599,670adfd11d6415c0d0a943da,Fone de ouvido,eletronicos,103.49,3.0949702267,2022-06-03,Lucas Oliveira,SP,5,cartao_credito,6,-22.19,-48.79
600,670adfd11d6415c0d0a943e9,Corda de pular,esporte e lazer,18.0,7.3380602139,2021-07-03,João Souza,PR,5,cartao_credito,10,-24.89,-51.55
601,670adfd11d6415c0d0a943ea,Celular ABXY,eletronicos,1413.04,75.523254914,2021-07-03,Beatriz Moraes,RS,5,cartao_credito,1,-30.17,-53.5
602,670adfd11d6415c0d0a943eb,Kit banquetas,moveis,410.21,19.4268874891,2021-07-03,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
603,670adfd11d6415c0d0a943ec,Pandeiro,instrumentos musicais,57.13,0.0,2021-07-03,Mariana Ferreira,RJ,3,cartao_credito,10,-22.25,-42.66
604,670adfd11d6415c0d0a943ed,Fogão,eletrodomesticos,851.57,48.5073569564,2022-07-03,Beatriz Moraes,PI,2,cartao_credito,10,-6.6,-42.28
605,670adfd11d6415c0d0a943ee,Guitarra,instrumentos musicais,946.74,47.9954958903,2022-07-03,Larissa Alves,PR,5,cartao_credito,10,-24.89,-51.55
606,670adfd11d6415c0d0a943ef,Smart TV,eletronicos,1932.18,100.4672112889,2022-07-03,Isabella Pereira,PR,3,boleto,1,-24.89,-51.55
607,670adfd11d6415c0d0a943f0,Jogo de panelas,utilidades domesticas,272.92,15.0632734716,2022-07-03,Larissa Alves,SP,5,cartao_credito,3,-22.19,-48.79
608,670adfd11d6415c0d0a943f1,Secadora de roupas,eletrodomesticos,1128.04,66.4443507655,2022-07-03,Camila Ribeiro,DF,5,cartao_credito,3,-15.83,-47.86
609,670adfd11d6415c0d0a943f2,Guitarra,instrumentos musicais,1244.51,66.9534256621,2022-07-03,Pedro Gomes,SP,5,cupom,1,-22.19,-48.79
610,670adfd11d6415c0d0a943f3,Celular Plus X42,eletronicos,2347.39,126.3905709498,2022-07-03,Rafael Costa,SP,5,cartao_credito,6,-22.19,-48.79
611,670adfd11d6415c0d0a943fc,Ciência de dados com python,livros,65.74,7.9804959394,2021-08-03,Bruno Rodrigues,RJ,5,cartao_credito,10,-22.25,-42.66
612,670adfd11d6415c0d0a943fd,Copo térmico,esporte e lazer,73.8,1.5140670462,2021-08-03,Thiago Silva,RJ,1,cartao_credito,1,-22.25,-42.66
613,670adfd11d6415c0d0a943fe,Bicicleta,esporte e lazer,387.87,21.17917562,2021-08-03,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
614,670adfd11d6415c0d0a943ff,Xadrez de madeira,brinquedos,28.57,4.6850828727,2021-08-03,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
615,670adfd11d6415c0d0a94400,Cama king,moveis,980.46,59.7621256663,2021-08-03,Felipe Santos,MG,5,cartao_credito,4,-18.1,-44.38
616,670adfd11d6415c0d0a94401,Iniciando em programação,livros,48.2,5.7303213177,2021-08-03,Juliana Costa,BA,5,cupom,1,-13.29,-41.71
617,670adfd11d6415c0d0a94402,Mesa de centro,moveis,158.85,10.1110789673,2021-08-03,Rafael Costa,GO,3,cartao_credito,4,-15.98,-49.86
618,670adfd11d6415c0d0a94403,Mesa de centro,moveis,283.71,15.3898298945,2022-08-03,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
619,670adfd11d6415c0d0a94404,Cama king,moveis,1282.2,65.8577316912,2022-08-03,Juliana Costa,SC,5,cartao_credito,4,-27.45,-50.95
620,670adfd11d6415c0d0a94405,Cadeira de escritório,moveis,697.51,37.6665740979,2022-08-03,Thiago Silva,MG,4,cartao_credito,4,-18.1,-44.38
621,670adfd11d6415c0d0a94406,Jogo de panelas,utilidades domesticas,115.43,3.7307393063,2022-08-03,Bruno Rodrigues,GO,5,cupom,1,-15.98,-49.86
622,670adfd11d6415c0d0a94407,Guitarra,instrumentos musicais,926.29,59.1794489716,2022-08-03,João Souza,SP,5,cartao_credito,10,-22.19,-48.79
623,670adfd11d6415c0d0a94408,Mochila,esporte e lazer,136.45,7.7966565284,2022-08-03,Juliana Costa,MG,4,cartao_credito,3,-18.1,-44.38
624,670adfd11d6415c0d0a94409,Xadrez de madeira,brinquedos,44.82,2.9176346885,2022-08-03,Beatriz Moraes,SP,4,boleto,1,-22.19,-48.79
625,670adfd11d6415c0d0a94415,Mesa de jantar,moveis,325.63,18.2786657057,2021-09-03,Felipe Santos,SC,5,cartao_credito,4,-27.45,-50.95
626,670adfd11d6415c0d0a94416,Cama king,moveis,1159.1,62.2496924844,2021-09-03,Camila Ribeiro,SP,5,cartao_credito,4,-22.19,-48.79
627,670adfd11d6415c0d0a94417,Cadeira de escritório,moveis,659.77,32.7152067119,2021-09-03,Pedro Gomes,SP,5,cartao_credito,4,-22.19,-48.79
628,670adfd11d6415c0d0a94418,Jogo de copos,utilidades domesticas,36.08,2.4522559819,2021-09-03,Bruno Rodrigues,SP,5,cartao_credito,4,-22.19,-48.79
629,670adfd11d6415c0d0a94419,Geladeira,eletrodomesticos,2729.32,148.4918954264,2021-09-03,Bianca Santos,SP,1,cartao_credito,2,-22.19,-48.79
630,670adfd11d6415c0d0a9441a,Boneca bebê,brinquedos,79.33,4.9110959939,2021-09-03,Felipe Santos,CE,5,cartao_credito,2,-5.2,-39.53
631,670adfd11d6415c0d0a9441b,Secadora de roupas,eletrodomesticos,915.31,49.625919053,2021-09-03,Camila Ribeiro,SC,1,cartao_credito,1,-27.45,-50.95
632,670adfd11d6415c0d0a9441c,Cubo mágico 8x8,brinquedos,22.86,0.0,2021-09-03,Camila Ribeiro,RJ,4,boleto,1,-22.25,-42.66
633,670adfd11d6415c0d0a9441d,Mesa de centro,moveis,171.77,9.4293616552,2021-09-03,Felipe Santos,RJ,1,boleto,1,-22.25,-42.66
634,670adfd11d6415c0d0a9441e,Carrinho controle remoto,brinquedos,88.11,2.2760314959,2021-09-03,Thiago Silva,SP,5,cartao_credito,3,-22.19,-48.79
635,670adfd11d6415c0d0a9441f,Cama box,moveis,935.23,50.6865991256,2022-09-03,Juliana Costa,BA,1,cupom,1,-13.29,-41.71
636,670adfd11d6415c0d0a94420,Bicicleta,esporte e lazer,734.62,36.7007440329,2022-09-03,Larissa Alves,MG,4,cartao_credito,1,-18.1,-44.38
637,670adfd11d6415c0d0a94421,Headset,eletronicos,263.28,11.6033070139,2022-09-03,Pedro Gomes,GO,5,cartao_credito,3,-15.98,-49.86
638,670adfd11d6415c0d0a94422,Fogão,eletrodomesticos,659.22,32.6859208665,2022-09-03,Larissa Alves,RJ,4,cartao_credito,10,-22.25,-42.66
639,670adfd11d6415c0d0a94423,Impressora,eletronicos,451.49,24.329261048,2022-09-03,Felipe Santos,MG,5,boleto,1,-18.1,-44.38
640,670adfd11d6415c0d0a94424,Smartwatch,eletronicos,227.94,13.7899136167,2022-09-03,João Souza,MG,5,boleto,1,-18.1,-44.38
641,670adfd11d6415c0d0a94425,Bateria,instrumentos musicais,1021.25,51.9629292341,2022-09-03,Bruno Rodrigues,SP,4,boleto,1,-22.19,-48.79
642,670adfd11d6415c0d0a94426,Bateria,instrumentos musicais,1008.65,53.9907039823,2022-09-03,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
643,670adfd11d6415c0d0a94427,Tablet ABXY,eletronicos,1044.53,58.7818964549,2022-09-03,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
644,670adfd11d6415c0d0a94428,Bola de basquete,esporte e lazer,90.25,5.0943178038,2022-09-03,Lucas Oliveira,SP,1,cartao_credito,3,-22.19,-48.79
645,670adfd11d6415c0d0a94429,Smart TV,eletronicos,2470.83,129.1487033123,2022-09-03,João Souza,SP,4,boleto,1,-22.19,-48.79
646,670adfd11d6415c0d0a9442a,Celular Plus X42,eletronicos,1823.83,97.4022374953,2022-09-03,Camila Ribeiro,SP,4,cartao_credito,1,-22.19,-48.79
647,670adfd11d6415c0d0a9442b,Faqueiro,utilidades domesticas,55.14,0.0,2022-09-03,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
648,670adfd11d6415c0d0a94432,Poltrona,moveis,293.13,13.192729713,2021-10-03,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
649,670adfd11d6415c0d0a94433,Mochila,esporte e lazer,143.84,5.2434863376,2021-10-03,Mariana Ferreira,SP,1,cartao_credito,1,-22.19,-48.79
650,670adfd11d6415c0d0a94434,Fone de ouvido,eletronicos,136.76,7.5651844794,2021-10-03,Larissa Alves,SP,3,cartao_credito,8,-22.19,-48.79
651,670adfd11d6415c0d0a94435,Smart TV,eletronicos,1521.01,81.8776218629,2021-10-03,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
652,670adfd11d6415c0d0a94436,Dashboards com Power BI,livros,37.98,2.3054466495,2021-10-03,Thiago Silva,RJ,5,cartao_credito,2,-22.25,-42.66
653,670adfd11d6415c0d0a94437,TV Led UHD 4K,eletronicos,2310.14,123.291131075,2021-10-03,Isabella Pereira,SP,1,boleto,1,-22.19,-48.79
654,670adfd11d6415c0d0a94438,Fogão,eletrodomesticos,1298.8,66.7416317517,2022-10-03,Mariana Ferreira,ES,5,cartao_credito,2,-19.19,-40.34
655,670adfd11d6415c0d0a94439,Lavadora de roupas,eletrodomesticos,1669.63,86.4872136453,2022-10-03,Pedro Gomes,RS,5,cartao_credito,2,-30.17,-53.5
656,670adfd11d6415c0d0a9443a,Headset,eletronicos,197.62,10.8114472915,2022-10-03,Thiago Silva,RJ,5,cartao_credito,10,-22.25,-42.66
657,670adfd11d6415c0d0a9443b,Xadrez de madeira,brinquedos,46.33,0.0,2022-10-03,Juliana Costa,DF,3,cartao_credito,5,-15.83,-47.86
658,670adfd11d6415c0d0a94441,Lava louças,eletrodomesticos,1833.57,97.91521229,2021-11-03,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
659,670adfd11d6415c0d0a94442,Bateria,instrumentos musicais,1045.42,55.9542467668,2021-11-03,Rafael Costa,AM,5,boleto,1,-3.47,-65.1
660,670adfd11d6415c0d0a94443,Boneca bebê,brinquedos,70.85,4.3036538797,2021-11-03,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
661,670adfd11d6415c0d0a94444,Corda de pular,esporte e lazer,25.11,1.6201578677,2021-11-03,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
662,670adfd11d6415c0d0a94445,Geladeira,eletrodomesticos,2977.22,158.8111342291,2021-11-03,Mariana Ferreira,RJ,5,cartao_credito,20,-22.25,-42.66
663,670adfd11d6415c0d0a94446,Micro-ondas,eletrodomesticos,1043.01,53.1215837712,2021-11-03,Mariana Ferreira,RJ,5,cartao_credito,3,-22.25,-42.66
664,670adfd11d6415c0d0a94447,Xadrez de madeira,brinquedos,26.15,0.0,2021-11-03,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
665,670adfd11d6415c0d0a94448,Cômoda,moveis,422.68,20.0908774743,2021-11-03,Bianca Santos,MG,5,cartao_debito,1,-18.1,-44.38
666,670adfd11d6415c0d0a94449,Dashboards com Power BI,livros,39.78,2.6492698508,2021-11-03,Thiago Silva,MG,5,cartao_credito,2,-18.1,-44.38
667,670adfd11d6415c0d0a9444a,Violão,instrumentos musicais,459.35,25.3474207648,2022-11-03,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
668,670adfd11d6415c0d0a9444b,Smartwatch,eletronicos,174.61,9.8285617278,2022-11-03,Thiago Silva,RS,5,boleto,1,-30.17,-53.5
669,670adfd11d6415c0d0a9444c,Lavadora de roupas,eletrodomesticos,1600.92,82.8286128527,2022-11-03,Isabella Pereira,DF,5,cartao_credito,4,-15.83,-47.86
670,670adfd11d6415c0d0a9444d,Jogo de panelas,utilidades domesticas,213.96,12.2811414969,2022-11-03,Beatriz Moraes,SP,1,cartao_credito,1,-22.19,-48.79
671,670adfd11d6415c0d0a9444e,Bola de vôlei,esporte e lazer,72.24,4.377667198,2022-11-03,Bruno Rodrigues,PR,5,cartao_credito,10,-24.89,-51.55
672,670adfd11d6415c0d0a9444f,Modelagem preditiva,livros,78.42,1.7600681474,2022-11-03,Larissa Alves,RJ,5,cartao_credito,4,-22.25,-42.66
673,670adfd11d6415c0d0a94456,Guarda roupas,moveis,660.7,32.7647264141,2021-12-03,Larissa Alves,RS,4,cartao_credito,1,-30.17,-53.5
674,670adfd11d6415c0d0a94457,Geladeira,eletrodomesticos,3283.59,172.4257282021,2021-12-03,Larissa Alves,SP,3,cartao_credito,2,-22.19,-48.79
675,670adfd11d6415c0d0a94458,Assistente virtual,eletronicos,163.93,9.0119052411,2021-12-03,Pedro Gomes,MG,5,cartao_credito,4,-18.1,-44.38
676,670adfd11d6415c0d0a94459,Bicicleta,esporte e lazer,539.66,29.0183973936,2021-12-03,Mariana Ferreira,ES,5,cartao_credito,3,-19.19,-40.34
677,670adfd11d6415c0d0a9445a,Secadora de roupas,eletrodomesticos,864.83,43.6340348086,2021-12-03,Camila Ribeiro,DF,4,boleto,1,-15.83,-47.86
678,670adfd11d6415c0d0a9445b,Modelagem preditiva,livros,85.76,2.1509010657,2021-12-03,Rafael Costa,RJ,5,cupom,1,-22.25,-42.66
679,670adfd11d6415c0d0a9445c,Bateria,instrumentos musicais,663.72,35.624219171,2021-12-03,Camila Ribeiro,RJ,4,cartao_credito,2,-22.25,-42.66
680,670adfd11d6415c0d0a9445d,Boneca bebê,brinquedos,65.9,1.0934158126,2021-12-03,Beatriz Moraes,SC,1,boleto,1,-27.45,-50.95
681,670adfd11d6415c0d0a9445e,Carrinho controle remoto,brinquedos,107.07,3.2855944566,2021-12-03,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
682,670adfd11d6415c0d0a9445f,Tablet ABXY,eletronicos,1913.8,102.4351970421,2021-12-03,Juliana Costa,RJ,5,cupom,1,-22.25,-42.66
683,670adfd11d6415c0d0a94460,Faqueiro,utilidades domesticas,75.54,1.6067168116,2022-12-03,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
684,670adfd11d6415c0d0a94461,Celular Plus X42,eletronicos,2494.48,130.4079946635,2022-12-03,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
685,670adfd11d6415c0d0a94462,Xadrez de madeira,brinquedos,31.94,0.0,2022-12-03,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
686,670adfd11d6415c0d0a94463,Celular ABXY,eletronicos,1276.79,65.5696654666,2022-12-03,Mariana Ferreira,RN,4,boleto,1,-5.81,-36.59
687,670adfd11d6415c0d0a94464,Geladeira,eletrodomesticos,2324.14,124.6418782236,2022-12-03,Juliana Costa,MG,5,cartao_credito,5,-18.1,-44.38
688,670adfd11d6415c0d0a94465,Cama king,moveis,992.17,53.1131935608,2022-12-03,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
689,670adfd11d6415c0d0a9446d,Mochila,esporte e lazer,121.01,8.0962128053,2021-01-04,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
690,670adfd11d6415c0d0a9446e,Panela de pressão,utilidades domesticas,101.17,5.6701240485,2021-01-04,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
691,670adfd11d6415c0d0a9446f,Headset,eletronicos,181.77,9.9618315712,2021-01-04,Thiago Silva,SP,4,cupom,1,-22.19,-48.79
692,670adfd11d6415c0d0a94470,Cubo mágico 8x8,brinquedos,22.11,2.1171388163,2021-01-04,Mariana Ferreira,RJ,4,cartao_credito,10,-22.25,-42.66
693,670adfd11d6415c0d0a94471,Tablet ABXY,eletronicos,1026.24,52.2286317222,2022-01-04,Bianca Santos,ES,5,boleto,1,-19.19,-40.34
694,670adfd11d6415c0d0a94472,Copo térmico,esporte e lazer,78.8,4.7269674629,2022-01-04,Bruno Rodrigues,CE,5,cartao_credito,2,-5.2,-39.53
695,670adfd11d6415c0d0a94473,Mesa de jantar,moveis,200.58,8.2647206408,2022-01-04,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
696,670adfd11d6415c0d0a94474,Smartwatch,eletronicos,225.0,12.2636990179,2022-01-04,Pedro Gomes,SP,3,cartao_credito,1,-22.19,-48.79
697,670adfd11d6415c0d0a94475,Jogo de copos,utilidades domesticas,44.72,2.6643313729,2022-01-04,João Souza,MG,5,boleto,1,-18.1,-44.38
698,670adfd11d6415c0d0a94476,Fogão,eletrodomesticos,753.09,37.6842159676,2022-01-04,João Souza,SP,1,cartao_credito,1,-22.19,-48.79
699,670adfd11d6415c0d0a94477,Assistente virtual,eletronicos,153.57,5.7615795658,2022-01-04,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
700,670adfd11d6415c0d0a94478,Panela de pressão,utilidades domesticas,91.42,12.4234202576,2022-01-04,Camila Ribeiro,SP,4,cartao_credito,2,-22.19,-48.79
701,670adfd11d6415c0d0a94479,Copo térmico,esporte e lazer,50.11,0.0,2022-01-04,Bianca Santos,MG,5,boleto,1,-18.1,-44.38
702,670adfd11d6415c0d0a9447a,Guarda roupas,moveis,627.64,31.0043808719,2023-01-04,Felipe Santos,MG,5,cartao_credito,8,-18.1,-44.38
703,670adfd11d6415c0d0a9447b,Corda de pular,esporte e lazer,32.43,0.0,2023-01-04,Camila Ribeiro,MG,1,cartao_credito,2,-18.1,-44.38
704,670adfd11d6415c0d0a9447c,Blocos de montar,brinquedos,57.58,3.9543769511,2023-01-04,Bruno Rodrigues,SP,5,cartao_debito,1,-22.19,-48.79
705,670adfd11d6415c0d0a9447d,Faqueiro,utilidades domesticas,57.29,3.5816246737,2023-01-04,Isabella Pereira,SP,4,cartao_credito,4,-22.19,-48.79
706,670adfd11d6415c0d0a9447e,Bicicleta,esporte e lazer,572.39,31.0091500449,2023-01-04,Felipe Santos,DF,1,cartao_credito,1,-15.83,-47.86
707,670adfd11d6415c0d0a9447f,Smart TV,eletronicos,2241.41,120.2367546089,2023-01-04,Lucas Oliveira,SP,5,cartao_credito,8,-22.19,-48.79
708,670adfd11d6415c0d0a94480,Faqueiro,utilidades domesticas,77.17,1.6935094079,2023-01-04,Felipe Santos,BA,5,cartao_credito,1,-13.29,-41.71
709,670adfd11d6415c0d0a94481,Mesa de centro,moveis,154.52,5.8121642078,2023-01-04,João Souza,ES,3,boleto,1,-19.19,-40.34
710,670adfd11d6415c0d0a94482,Boneca bebê,brinquedos,76.32,4.3469363074,2023-01-04,Bruno Rodrigues,RS,5,cartao_credito,1,-30.17,-53.5
711,670adfd11d6415c0d0a94483,Celular ABXY,eletronicos,1304.21,67.0296979762,2023-01-04,Isabella Pereira,PR,3,boleto,1,-24.89,-51.55
712,670adfd11d6415c0d0a9448e,Bola de vôlei,esporte e lazer,70.28,1.3266376358,2021-02-04,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
713,670adfd11d6415c0d0a9448f,TV Led UHD 4K,eletronicos,2053.75,106.9404480573,2021-02-04,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
714,670adfd11d6415c0d0a94490,Tablet ABXY,eletronicos,1267.97,73.8952022995,2021-02-04,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
715,670adfd11d6415c0d0a94491,Violão,instrumentos musicais,476.63,28.5429299273,2021-02-04,Rafael Costa,MG,5,cartao_credito,3,-18.1,-44.38
716,670adfd11d6415c0d0a94492,Carrinho controle remoto,brinquedos,112.45,6.2764010172,2021-02-04,Isabella Pereira,MG,1,cartao_credito,1,-18.1,-44.38
717,670adfd11d6415c0d0a94493,Lava louças,eletrodomesticos,1999.81,107.0149707893,2021-02-04,Felipe Santos,GO,5,cartao_credito,3,-15.98,-49.86
718,670adfd11d6415c0d0a94494,Bola de basquete,esporte e lazer,88.85,5.0197720155,2021-02-04,Bruno Rodrigues,PE,5,cartao_credito,8,-8.38,-37.86
719,670adfd11d6415c0d0a94495,Impressora,eletronicos,438.92,32.4655559164,2021-02-04,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
720,670adfd11d6415c0d0a94496,Cama box,moveis,627.83,33.961163259,2021-02-04,Lucas Oliveira,RJ,5,cartao_debito,1,-22.25,-42.66
721,670adfd11d6415c0d0a94497,Blocos de montar,brinquedos,47.2,0.0,2021-02-04,Rafael Costa,RJ,1,cartao_credito,1,-22.25,-42.66
722,670adfd11d6415c0d0a94498,Mesa de jantar,moveis,487.98,27.3825823057,2022-02-04,Bruno Rodrigues,SC,5,cartao_credito,5,-27.45,-50.95
723,670adfd11d6415c0d0a94499,Iniciando em programação,livros,60.51,0.0,2022-02-04,Larissa Alves,MT,5,boleto,1,-12.64,-55.42
724,670adfd11d6415c0d0a9449a,Dinossauro Rex,brinquedos,25.05,0.0,2022-02-04,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
725,670adfd11d6415c0d0a9449b,Bola de vôlei,esporte e lazer,52.26,3.313792306,2022-02-04,Juliana Costa,SP,4,cartao_credito,2,-22.19,-48.79
726,670adfd11d6415c0d0a9449c,Guarda roupas,moveis,601.04,33.4026871756,2022-02-04,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
727,670adfd11d6415c0d0a9449d,Dinossauro Rex,brinquedos,23.27,0.0,2022-02-04,Bruno Rodrigues,MG,3,cartao_credito,3,-18.1,-44.38
728,670adfd11d6415c0d0a9449e,Dinossauro Rex,brinquedos,22.01,1.8589784356,2022-02-04,Larissa Alves,BA,3,cartao_credito,1,-13.29,-41.71
729,670adfd11d6415c0d0a9449f,Secadora de roupas,eletrodomesticos,884.14,44.6622342163,2023-02-04,Camila Ribeiro,SC,5,cartao_credito,5,-27.45,-50.95
730,670adfd11d6415c0d0a944a0,Impressora,eletronicos,487.83,32.2174152971,2023-02-04,Thiago Silva,BA,1,cartao_credito,1,-13.29,-41.71
731,670adfd11d6415c0d0a944a1,Blocos de montar,brinquedos,52.35,0.0,2023-02-04,Camila Ribeiro,BA,3,boleto,1,-13.29,-41.71
732,670adfd11d6415c0d0a944a2,Mochila,esporte e lazer,129.95,4.5038856243,2023-02-04,Mariana Ferreira,BA,3,cartao_credito,5,-13.29,-41.71
733,670adfd11d6415c0d0a944a3,Modelagem preditiva,livros,104.17,6.2337512651,2023-02-04,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
734,670adfd11d6415c0d0a944a4,Blocos de montar,brinquedos,36.83,2.4921912256,2023-02-04,Juliana Costa,RJ,4,cartao_credito,2,-22.25,-42.66
735,670adfd11d6415c0d0a944a5,Smart TV,eletronicos,2327.65,121.5247990555,2023-02-04,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
736,670adfd11d6415c0d0a944a6,Modelagem preditiva,livros,91.35,5.3952172075,2023-02-04,Pedro Gomes,SP,2,cupom,1,-22.19,-48.79
737,670adfd11d6415c0d0a944a7,Cama king,moveis,597.95,32.3701431501,2023-02-04,Rafael Costa,SP,4,cartao_credito,1,-22.19,-48.79
738,670adfd11d6415c0d0a944a8,Bicicleta,esporte e lazer,996.07,53.9261460943,2023-02-04,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
739,670adfd11d6415c0d0a944a9,Boneca bebê,brinquedos,55.95,0.0,2023-02-04,Bianca Santos,SP,2,boleto,1,-22.19,-48.79
740,670adfd11d6415c0d0a944aa,Bicicleta,esporte e lazer,901.92,48.3076525693,2023-02-04,Pedro Gomes,SP,1,cartao_credito,10,-22.19,-48.79
741,670adfd11d6415c0d0a944ad,Micro-ondas,eletrodomesticos,544.17,29.6624275675,2021-03-04,Rafael Costa,SP,1,cartao_credito,6,-22.19,-48.79
742,670adfd11d6415c0d0a944ae,Panela de pressão,utilidades domesticas,91.75,5.1685373877,2021-03-04,Felipe Santos,BA,5,cartao_credito,2,-13.29,-41.71
743,670adfd11d6415c0d0a944af,Lavadora de roupas,eletrodomesticos,1767.91,91.7203279794,2021-03-04,Beatriz Moraes,PR,5,cartao_credito,1,-24.89,-51.55
744,670adfd11d6415c0d0a944b0,Carrinho controle remoto,brinquedos,103.27,3.0832558885,2021-03-04,Mariana Ferreira,SP,5,cartao_credito,6,-22.19,-48.79
745,670adfd11d6415c0d0a944b1,Bicicleta,esporte e lazer,479.62,23.1227611758,2022-03-04,Isabella Pereira,RN,3,cartao_credito,8,-5.81,-36.59
746,670adfd11d6415c0d0a944b2,Assistente virtual,eletronicos,346.78,19.1520038963,2022-03-04,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
747,670adfd11d6415c0d0a944b3,Tablet ABXY,eletronicos,1599.71,82.7641839929,2022-03-04,Thiago Silva,PR,5,cartao_credito,1,-24.89,-51.55
748,670adfd11d6415c0d0a944b4,Jogo de copos,utilidades domesticas,39.15,0.0,2023-03-04,Camila Ribeiro,ES,5,cartao_credito,3,-19.19,-40.34
749,670adfd11d6415c0d0a944b5,Cômoda,moveis,354.03,16.4354715012,2023-03-04,Juliana Costa,PE,2,cartao_credito,8,-8.38,-37.86
750,670adfd11d6415c0d0a944b6,Tablet ABXY,eletronicos,1594.71,82.4979490349,2023-03-04,Beatriz Moraes,MG,5,cartao_credito,10,-18.1,-44.38
751,670adfd11d6415c0d0a944b7,Corda de pular,esporte e lazer,22.92,0.0,2023-03-04,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
752,670adfd11d6415c0d0a944b8,Ciência de dados com python,livros,88.05,12.4904072277,2023-03-04,João Souza,SP,3,cartao_credito,10,-22.19,-48.79
753,670adfd11d6415c0d0a944b9,Faqueiro,utilidades domesticas,53.3,3.3691691772,2023-03-04,Isabella Pereira,GO,4,cupom,1,-15.98,-49.86
754,670adfd11d6415c0d0a944ba,Pandeiro,instrumentos musicais,67.19,1.1621044317,2023-03-04,Bruno Rodrigues,SP,4,boleto,1,-22.19,-48.79
755,670adfd11d6415c0d0a944bb,Cadeira de escritório,moveis,537.02,26.1791384934,2023-03-04,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
756,670adfd11d6415c0d0a944c1,Cadeira de escritório,moveis,605.72,32.7790327393,2021-04-04,Bruno Rodrigues,CE,1,cartao_credito,6,-5.2,-39.53
757,670adfd11d6415c0d0a944c2,Copo térmico,esporte e lazer,44.3,2.6419676364,2021-04-04,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
758,670adfd11d6415c0d0a944c3,Cama king,moveis,1171.17,62.892383673,2021-04-04,Lucas Oliveira,SP,1,boleto,1,-22.19,-48.79
759,670adfd11d6415c0d0a944c4,Smartwatch,eletronicos,186.36,10.454213879,2022-04-04,Rafael Costa,RJ,5,cartao_credito,2,-22.25,-42.66
760,670adfd11d6415c0d0a944c5,Carrinho controle remoto,brinquedos,100.75,2.9490734697,2022-04-04,Mariana Ferreira,RJ,5,cartao_credito,2,-22.25,-42.66
